prefix,suffix,model,method,pick_periods,n,objective,root_time,solving_time,MIP_gap,relaxation_gap,nodes,proportion_of_set_up_costs,proportion_of_holding_costs,set_up_costs_proportion_at_warehouse,set_up_costs_proportion_at_retailers,nb_set_ups_at_warehouse,nb_set_ups_at_retailers,holding_costs_warehouse,holding_costs_retailers,nb_variables,nb_binary_variables,nb_constraints,
N50T20,DD_DF,es,infinite_f_new,fixed_intervals,6.0,97852.45500000002,0.01137630939483638,0.611914873123169,4.108870607174698e-05,0.22226165591989733,4.2,0.2901723646903935,0.709827635309606,0.4178186970625168,0.5821813029374832,4.0,425.8,0.5563372302277825,0.443662769772218,3111.0,1020.0,2111.0,
N50T20,DD_DF,owmr,fix_y,fixed_intervals,6.0,97853.471,0.006960916519164991,0.6016169548034668,4.702960024958966e-05,0.34791772517043956,9.9,0.2902984030270753,0.7097015969729246,0.4176310735771202,0.5823689264228799,4.000000000000003,425.5000000000003,0.5552657291100054,0.44473427088999495,3111.0,1020.0,2107.0,
N50T20,DD_DF,ses,fix_y,fixed_intervals,6.0,97851.947,0.0630613803863525,0.6867889642715455,0.0,0.0003416733003512,0.0,0.2902428141819985,0.7097571858180014,0.4177174525765516,0.5822825474234483,4.0,425.8,-0.8534058602391236,0.443784915338874,11730.0,1020.0,11766.0,
N50T20,DD_DF,ses,infinite_f,fixed_intervals,6.0,126418.285,0.15192115306854242,0.8321346282958985,0.0,0.18273452388773545,0.0,0.26181580400135046,0.7381841959986495,0.4206744985416999,0.5793255014583001,3.7,388.4,-0.8683680546369598,0.49985308259628775,11730.0,1020.0,11750.0,
N50T20,DD_DF,owmr,infinite_f,fixed_intervals,6.0,97852.46499999998,0.00775823593139644,0.4672633409500122,7.069590827569657e-05,0.34791086720337955,8.7,0.29022067668627566,0.7097793233137242,0.4177475362764619,0.582252463723538,4.0,425.7999999999997,0.5562369792884712,0.4437630207115292,3111.0,1020.0,2091.0,
N50T20,DD_DF,ses,infinite_f_new,fixed_intervals,6.0,126418.28500000006,0.15245122909545894,0.8307440280914307,0.0,0.18273452388773545,0.0,0.26181580400135046,0.7381841959986495,0.4206744985416999,0.5793255014583001,3.7,388.4,-0.8683680546369598,0.49985308259628775,11730.0,1020.0,11750.0,
N50T20,DD_DF,owmr,infinite_f_new,fixed_intervals,6.0,97852.465,0.007205724716186461,0.47318742275238035,7.069590827569657e-05,0.34791086720337955,8.7,0.29022067668627566,0.7097793233137242,0.4177475362764619,0.582252463723538,4.0,425.7999999999997,0.5562369792884712,0.4437630207115292,3111.0,1020.0,2091.0,
N75T20,DD_DF,es,fix_y,fixed_intervals,6.0,140218.649,0.020142984390258748,0.4862267732620239,7.340837124405518e-05,0.2167251944375277,0.7,0.25936805467454377,0.7406319453254564,0.3216230519646491,0.678376948035351,4.0,640.9,0.5586983162025055,0.4413016837974942,4636.0,1520.0,3152.0,
N75T20,DD_DF,es,infinite_f,fixed_intervals,6.0,140218.197,0.01975691318511959,1.1394351243972778,5.3634404139058924e-05,0.2167226228309568,1.6,0.25930243762875327,0.7406975623712471,0.3217029814474424,0.6782970185525576,4.0,640.7,0.5587657393008474,0.4412342606991523,4636.0,1520.0,3136.0,
N75T20,DD_DF,es,infinite_f_new,fixed_intervals,6.0,140218.1969999998,0.019975900650024365,1.1501503944396974,5.3634404139058924e-05,0.2167226228309568,1.6,0.25930243762875327,0.7406975623712471,0.3217029814474424,0.6782970185525576,4.0,640.7,0.5587657393008474,0.4412342606991523,4636.0,1520.0,3136.0,
N75T20,DD_DF,owmr,fix_y,fixed_intervals,6.0,140218.22299999997,0.01154923439025874,1.0849860668182374,5.848556288990961e-05,0.3309590722239089,1.9,0.25939508524448385,0.7406049147555166,0.3215864206755084,0.6784135793244916,4.0,640.6000000000004,0.5585047908130671,0.4414952091869326,4636.0,1520.0,3132.0,
N75T20,DD_DF,ses,fix_y,fixed_intervals,6.0,140216.825,0.10295348167419431,1.4214804410934447,6.837453537838551e-06,0.00018962722586332315,0.0,0.25951978588798513,0.7404802141120149,0.3214304186034723,0.6785695813965276,4.0,640.9,-0.7917830846709435,0.4411300435322249,17480.0,1520.0,17516.0,
N75T20,DD_DF,owmr,infinite_f,fixed_intervals,6.0,140218.44900000002,0.010950493812560991,0.72346932888031,6.857342933710428e-05,0.33096001435716393,2.3,0.25931924103554027,0.7406807589644598,0.32167909076877194,0.678320909231228,4.0,640.4000000000001,0.5582219463725717,0.44177805362742806,4636.0,1520.0,3116.0,
N75T20,DD_DF,ses,infinite_f,fixed_intervals,6.0,140218.41099999996,0.2629896879196167,1.707946228981018,6.837453537754858e-06,0.21118549294352396,0.0,0.25922481912808837,0.7407751808719116,0.3217939299162462,0.6782060700837539,4.0,640.5,-0.791049619137946,0.4409403515545665,17480.0,1520.0,17500.0,
N75T20,DD_DF,owmr,infinite_f_new,fixed_intervals,6.0,140218.449,0.01079034805297846,0.713416600227356,6.857342933710428e-05,0.33096001435716393,2.3,0.25931924103554027,0.7406807589644598,0.32167909076877194,0.678320909231228,4.0,640.4000000000001,0.5582219463725717,0.44177805362742806,4636.0,1520.0,3116.0,
N75T20,DD_DF,ses,infinite_f_new,fixed_intervals,6.0,140218.41099999993,0.2538294792175293,1.6981856107711792,6.837453537754858e-06,0.21118549294352396,0.0,0.25922481912808837,0.7407751808719116,0.3217939299162462,0.6782060700837539,4.0,640.5,-0.791049619137946,0.4409403515545665,17480.0,1520.0,17500.0,
N100T20,DD_DF,es,fix_y,fixed_intervals,6.0,182457.90300000002,0.028901290893554633,0.735754418373108,5.94604169179216e-05,0.2161682217329493,3.1,0.2481931559383696,0.7518068440616303,0.27827606390710347,0.7217239360928964,4.0,845.4,0.5476129277576721,0.4523870722423279,6161.0,2020.0,4177.0,
N100T20,DD_DF,es,infinite_f,fixed_intervals,6.0,182458.301,0.028386592864990186,1.7018674612045288,7.31561713558655e-05,0.21616988629313924,3.0,0.24799645730855663,0.7520035426914433,0.2784958428315119,0.721504157168488,4.0,845.4,0.5476385629206826,0.4523614370793174,6161.0,2020.0,4161.0,
N100T20,DD_DF,es,infinite_f_new,fixed_intervals,6.0,182458.30099999998,0.02930030822753902,1.7020165205001831,7.31561713558655e-05,0.21616988629313924,3.0,0.24799645730855663,0.7520035426914433,0.2784958428315119,0.721504157168488,4.0,845.4,0.5476385629206826,0.4523614370793174,6161.0,2020.0,4161.0,
N100T20,DD_DF,owmr,fix_y,fixed_intervals,6.0,182460.6000000001,0.014136123657226518,1.5370737075805665,8.001998377380005e-05,0.32606001048898464,0.7,0.2479644204028017,0.7520355795971984,0.2785315755986787,0.7214684244013213,4.000000000000023,845.2000000000007,0.5469302825789065,0.45306971742109337,6161.0,2020.0,4157.0,
N100T20,DD_DF,ses,fix_y,fixed_intervals,6.0,182456.279,0.15589141845703125,2.2391486883163454,9.056513389245991e-06,0.00016865069371903,0.0,0.24833919664415602,0.7516608033558441,0.27810916031580524,0.7218908396841948,4.0,846.2,-0.7824521858062626,0.4519760693289335,23230.0,2020.0,23266.0,
N100T20,DD_DF,owmr,infinite_f,fixed_intervals,6.0,182458.13900000002,0.014462304115295338,1.1128511905670166,5.967127763639809e-05,0.3260508881223819,3.9,0.24810761761408012,0.75189238238592,0.2783610993667449,0.721638900633255,4.0,845.4000000000011,0.547477987755065,0.4525220122449348,6161.0,2020.0,4141.0,
N100T20,DD_DF,ses,infinite_f,fixed_intervals,6.0,295814.61900000006,0.3666388034820557,2.855886149406433,0.0,0.41534903195345363,0.0,0.2010548169472747,0.7989451830527249,0.30002263780452376,0.6999773621954761,3.4,700.4,-0.8270953732536137,0.5602142282353542,23230.0,2020.0,23250.0,
N50T20,DD_SF,es,fix_y,fixed_intervals,6.0,96861.09799999997,0.01173372268676753,0.318660044670105,3.779062175357633e-05,0.22068561192589792,2.4,0.28805810047771896,0.7119418995222813,0.41212575179999983,0.5878742482000001,4.0,426.6,0.5551733092819732,0.44482669071802655,3111.0,1020.0,2127.0,
N100T20,DD_DF,owmr,infinite_f_new,fixed_intervals,6.0,182458.139,0.014168953895568812,1.1113192558288574,5.967127763639809e-05,0.3260508881223819,3.9,0.24810761761408012,0.75189238238592,0.2783610993667449,0.721638900633255,4.0,845.4000000000011,0.547477987755065,0.4525220122449348,6161.0,2020.0,4141.0,
N100T20,DD_DF,ses,infinite_f_new,fixed_intervals,6.0,295814.61899999966,0.3867713451385498,2.8678361415863036,0.0,0.41534903195345363,0.0,0.2010548169472747,0.7989451830527249,0.30002263780452376,0.6999773621954761,3.4,700.4,-0.8270953732536137,0.5602142282353542,23230.0,2020.0,23250.0,
N50T20,DD_SF,es,infinite_f,fixed_intervals,6.0,96861.681,0.012501382827758731,0.5448895931243897,4.6099368616172315e-05,0.2206900156360299,2.7,0.288047681009303,0.711952318990697,0.4121323443734094,0.5878676556265905,4.0,426.5,0.5552114148068437,0.4447885851931561,3111.0,1020.0,2111.0,
N50T20,DD_SF,es,infinite_f_new,fixed_intervals,6.0,96861.68100000007,0.01174173355102535,0.5441351652145385,4.6099368616172315e-05,0.2206900156360299,2.7,0.288047681009303,0.711952318990697,0.4121323443734094,0.5878676556265905,4.0,426.5,0.5552114148068437,0.4447885851931561,3111.0,1020.0,2111.0,
N50T20,DD_SF,owmr,fix_y,fixed_intervals,6.0,96862.39000000004,0.00702352523803707,0.5771867990493774,5.443287763735714e-05,0.3496163795033909,3.8,0.28806672645428955,0.7119332735457105,0.41211862179555425,0.5878813782044456,3.9999999999999987,426.3000000000003,0.5550582799513049,0.4449417200486952,3111.0,1020.0,2107.0,
N50T20,DD_SF,ses,fix_y,fixed_intervals,6.0,96860.95,0.06358311176300045,0.6918190717697144,0.0,0.00033871694177915,0.0,0.28819952350612177,0.7118004764938783,0.4119285375410149,0.588071462458985,4.0,426.7,-0.8497405659416101,0.4445626492095097,11730.0,1020.0,11766.0,
N50T20,DD_SF,ses,infinite_f,fixed_intervals,6.0,126586.574,0.15581939220428465,0.8152245998382568,0.0,0.23073871528068426,0.0,0.2612604625148179,0.7387395374851822,0.43035841712632994,0.5696415828736701,3.7,388.2,-0.8689283314180679,0.5020374705641151,11730.0,1020.0,11750.0,
N50T20,DD_SF,owmr,infinite_f,fixed_intervals,6.0,96861.606,0.0072549819946288495,0.4378133058547974,5.8668934902688904e-05,0.34961120053741684,3.6,0.28814825512615216,0.7118517448738478,0.4119810483534689,0.5880189516465311,4.0,426.5000000000003,0.5554419820560291,0.4445580179439709,3111.0,1020.0,2091.0,
N50T20,DD_SF,ses,infinite_f_new,fixed_intervals,6.0,126586.57399999998,0.15535252094268795,0.8112560272216797,0.0,0.23073871528068426,0.0,0.2612604625148179,0.7387395374851822,0.43035841712632994,0.5696415828736701,3.7,388.2,-0.8689283314180679,0.5020374705641151,11730.0,1020.0,11750.0,
N50T20,DD_SF,owmr,infinite_f_new,fixed_intervals,6.0,96861.60600000003,0.00715115070343013,0.44036834239959716,5.8668934902688904e-05,0.34961120053741684,3.6,0.28814825512615216,0.7118517448738478,0.4119810483534689,0.5880189516465311,4.0,426.5000000000003,0.5554419820560291,0.4445580179439709,3111.0,1020.0,2091.0,
N75T20,DD_SF,es,fix_y,fixed_intervals,6.0,138273.73999999993,0.02056927680969233,0.5040566921234131,6.204033292894343e-05,0.21319376494446698,3.0,0.2561277932807376,0.7438722067192622,0.31233123912742383,0.6876687608725762,4.0,634.9000000000208,0.5503015488829966,0.4496984511170036,4636.0,1520.0,3152.0,
N75T20,DD_SF,es,infinite_f,fixed_intervals,6.0,138272.97999999992,0.02164118289947504,1.0359661102294921,6.226935268749521e-05,0.21318953229413756,2.5,0.2560916056183513,0.7439083943816487,0.3123811919848088,0.6876188080151913,4.0,634.8000000000208,0.5504222692192895,0.44957773078071056,4636.0,1520.0,3136.0,
N75T20,DD_SF,es,infinite_f_new,fixed_intervals,6.0,138272.97999999992,0.02108561992645258,1.0255127906799317,6.226935268749521e-05,0.21318953229413756,2.5,0.2560916056183513,0.7439083943816487,0.3123811919848088,0.6876188080151913,4.0,634.8000000000208,0.5504222692192895,0.44957773078071056,4636.0,1520.0,3136.0,
N75T20,DD_SF,owmr,fix_y,fixed_intervals,6.0,138274.66999999998,0.010929322242736761,1.0740545988082886,6.71928553015967e-05,0.3306417076355158,1.4,0.255992589005555,0.7440074109944446,0.31249588424208463,0.6875041157579155,4.0,634.2000000000004,0.549213825227427,0.4507861747725735,4636.0,1520.0,3132.0,
N75T20,DD_SF,ses,fix_y,fixed_intervals,6.0,138271.81199999998,0.10423138141632075,1.4449545383453368,2.9693890038351646e-05,0.0001760422698151709,0.2,0.25612047087675,0.7438795291232501,0.3123495245638107,0.6876504754361893,4.0,634.9,-0.7940580349915234,0.449541034222701,17480.0,1520.0,17516.0,
N75T20,DD_SF,owmr,infinite_f,fixed_intervals,6.0,138274.23599998545,0.01086928844451902,0.7503463745117187,6.945167667174519e-05,0.3306395008011656,4.5,0.2558989244515074,0.7441010755484923,0.3126107756956761,0.6873892243043238,4.0,634.2999999999998,0.5496685570246609,0.45033144297533945,4636.0,1520.0,3116.0,
N75T20,DD_SF,ses,infinite_f,fixed_intervals,6.0,138273.327,0.2776322841644287,1.697908353805542,0.0,0.23031064623436284,0.0,0.2559903138368715,0.7440096861631287,0.31251014755313367,0.6874898524468663,4.0,634.7,-0.7937814343633496,0.44950300397743037,17480.0,1520.0,17500.0,
N75T20,DD_SF,owmr,infinite_f_new,fixed_intervals,6.0,138274.23599998542,0.010701107978820752,0.7555001020431519,6.945167667174519e-05,0.3306395008011656,4.5,0.2558989244515074,0.7441010755484923,0.3126107756956761,0.6873892243043238,4.0,634.2999999999998,0.5496685570246609,0.45033144297533945,4636.0,1520.0,3116.0,
N75T20,DD_SF,ses,infinite_f_new,fixed_intervals,6.0,138273.32700000005,0.2776984930038452,1.6841865062713623,0.0,0.23031064623436284,0.0,0.2559903138368715,0.7440096861631287,0.31251014755313367,0.6874898524468663,4.0,634.7,-0.7937814343633496,0.44950300397743037,17480.0,1520.0,17500.0,
N100T20,DD_SF,es,fix_y,fixed_intervals,6.0,182669.08399999992,0.02878012657165523,0.7717693090438843,7.411321547703384e-05,0.21243076897780652,3.6,0.24478572270096938,0.7552142772990307,0.2700780482440161,0.729921951755984,4.0,838.4,0.5438145614533967,0.4561854385466031,6161.0,2020.0,4177.0,
N100T20,DD_SF,es,infinite_f,fixed_intervals,6.0,182670.20599999995,0.029011273384094205,1.5840536594390868,6.88938283474786e-05,0.21243557204500468,6.2,0.24467512881648984,0.75532487118351,0.270201321248494,0.729798678751506,4.0,837.9,0.5435785194886692,0.4564214805113306,6161.0,2020.0,4161.0,
N100T20,DD_SF,es,infinite_f_new,fixed_intervals,6.0,182670.20600000015,0.030482482910156188,1.5894821405410766,6.88938283474786e-05,0.21243557204500468,6.2,0.24467512881648984,0.75532487118351,0.270201321248494,0.729798678751506,4.0,837.9,0.5435785194886692,0.4564214805113306,6161.0,2020.0,4161.0,
N100T20,DD_SF,owmr,fix_y,fixed_intervals,6.0,182669.118,0.014596486091613719,1.6120965719223022,6.56670659506434e-05,0.32326227415253017,2.5,0.24473771363920363,0.7552622863607967,0.2701350579156358,0.7298649420843643,4.0,837.900000000004,0.5436757449849703,0.4563242550150292,6161.0,2020.0,4157.0,
N100T20,DD_SF,ses,fix_y,fixed_intervals,6.0,182667.61599999998,0.15217385292053218,2.277943253517151,0.0,0.00017460350201825345,0.3,0.2449179206792512,0.7550820793207494,0.26994410878528935,0.7300558912147105,4.0,838.6,-0.7805873994310547,0.45610850272691206,23230.0,2020.0,23266.0,
N100T20,DD_SF,owmr,infinite_f,fixed_intervals,6.0,182670.46899999998,0.014721250534057578,1.1273725748062133,6.921827970637128e-05,0.32326716303879544,5.0,0.24463330705395653,0.7553666929460439,0.27024896925914565,0.7297510307408543,4.0,837.6000000000006,0.5435862088730399,0.4564137911269599,6161.0,2020.0,4141.0,
N100T20,DD_SF,ses,infinite_f,fixed_intervals,6.0,182668.872,0.37598509788513185,3.0142802476882933,0.0,0.2308150096562882,0.3,0.2445792808057216,0.755420719194279,0.2703085042347923,0.7296914957652076,4.0,837.9,-0.779910756624134,0.4560188586519535,23230.0,2020.0,23250.0,
N50T20,SD_SF,es,fix_y,fixed_intervals,6.0,97040.97199999998,0.01202039718627924,0.31624636650085447,3.7625392460072334e-05,0.22046402736731813,2.6,0.28948295497244353,0.710517045027556,0.43385726600837105,0.566142733991629,4.0,415.2,0.5331175093860565,0.46688249061394427,3111.0,1020.0,2127.0,
N100T20,DD_SF,owmr,infinite_f_new,fixed_intervals,6.0,182670.46900000007,0.014298224449157668,1.1166409969329834,6.921827970637128e-05,0.32326716303879544,5.0,0.24463330705395653,0.7553666929460439,0.27024896925914565,0.7297510307408543,4.0,837.6000000000006,0.5435862088730399,0.4564137911269599,6161.0,2020.0,4141.0,
N100T20,DD_SF,ses,infinite_f_new,fixed_intervals,6.0,182668.8720000001,0.3831362724304199,2.992632794380188,0.0,0.2308150096562882,0.3,0.2445792808057216,0.755420719194279,0.2703085042347923,0.7296914957652076,4.0,837.9,-0.779910756624134,0.4560188586519535,23230.0,2020.0,23250.0,
N50T20,SD_SF,es,infinite_f,fixed_intervals,6.0,97041.10999999999,0.01209361553192134,0.5719798088073731,5.7099318064295364e-05,0.22046520125577224,2.2,0.2894661553921077,0.7105338446078918,0.4338814374106791,0.5661185625893209,4.0,415.1,0.5330453039836388,0.46695469601636186,3111.0,1020.0,2111.0,
N50T20,SD_SF,es,infinite_f_new,fixed_intervals,6.0,97041.10999999999,0.01287930011749264,0.5711923360824585,5.7099318064295364e-05,0.22046520125577224,2.2,0.2894661553921077,0.7105338446078918,0.4338814374106791,0.5661185625893209,4.0,415.1,0.5330453039836388,0.46695469601636186,3111.0,1020.0,2111.0,
N50T20,SD_SF,owmr,fix_y,fixed_intervals,6.0,97040.13700000002,0.0071449756622313995,0.605496096611023,6.261930418978834e-05,0.3439852490396097,14.5,0.28957820120372396,0.7104217987962761,0.43372793477359206,0.566272065226408,4.0,415.2,0.5327681845840041,0.4672318154159959,3111.0,1020.0,2107.0,
N50T20,SD_SF,ses,fix_y,fixed_intervals,6.0,97039.538,0.06399481296539303,0.6902193069458008,8.389324240763046e-06,0.00033284556871560484,0.0,0.2895840135678129,0.7104159864321867,0.43372002943620336,0.5662799705637966,4.0,415.1,-0.875419882302068,0.46706151049138783,11730.0,1020.0,11766.0,
N50T20,SD_SF,owmr,infinite_f,fixed_intervals,6.0,97040.08,0.00746488571166988,0.45259091854095457,6.699668092882295e-05,0.3439847954648534,5.3,0.2894235856187622,0.7105764143812379,0.43397138428796495,0.5660286157120351,4.0,414.90000000000066,0.5325918161789103,0.46740818382108984,3111.0,1020.0,2091.0,
N50T20,SD_SF,ses,infinite_f,fixed_intervals,6.0,123788.24700000002,0.29039199352264405,0.838375186920166,8.389324240699503e-06,0.2859314696120028,0.0,0.2641899200661678,0.7358100799338319,0.45224533699684616,0.5477546630031538,3.7,379.0,-0.8928773232815459,0.5199968865061527,11730.0,1020.0,11750.0,
N50T20,SD_SF,ses,infinite_f_new,fixed_intervals,6.0,123788.247,0.28868372440338136,0.8464108943939209,8.389324240699503e-06,0.2859314696120028,0.0,0.2641899200661678,0.7358100799338319,0.45224533699684616,0.5477546630031538,3.7,379.0,-0.8928773232815459,0.5199968865061527,11730.0,1020.0,11750.0,
N50T20,SD_SF,owmr,infinite_f_new,fixed_intervals,6.0,97040.07999999999,0.0073913097381591505,0.4457786798477173,6.699668092882295e-05,0.3439847954648534,5.3,0.2894235856187622,0.7105764143812379,0.43397138428796495,0.5660286157120351,4.0,414.90000000000066,0.5325918161789103,0.46740818382108984,3111.0,1020.0,2091.0,
N75T20,SD_SF,es,fix_y,fixed_intervals,6.0,139274.45199999996,0.02068483829498286,0.4847569942474365,4.1766412122935096e-05,0.2170970853816036,2.0,0.2565058893404034,0.7434941106595969,0.3146215297111314,0.6853784702888686,4.0,628.2,0.5416154618672623,0.45838453813273733,4636.0,1520.0,3152.0,
N75T20,SD_SF,es,infinite_f,fixed_intervals,6.0,139274.99000000002,0.02096128463745112,0.9110212564468384,7.272715921969558e-05,0.2171001839353644,1.7,0.25621057901544997,0.7437894209845501,0.31495940508051523,0.6850405949194848,4.0,627.6,0.5409976284403191,0.45900237155968054,4636.0,1520.0,3136.0,
N75T20,SD_SF,es,infinite_f_new,fixed_intervals,6.0,139274.99000000005,0.02021944522857661,0.9004888296127319,7.272715921969558e-05,0.2171001839353644,1.7,0.25621057901544997,0.7437894209845501,0.31495940508051523,0.6850405949194848,4.0,627.6,0.5409976284403191,0.45900237155968054,4636.0,1520.0,3136.0,
N75T20,SD_SF,owmr,fix_y,fixed_intervals,6.0,139274.99899999998,0.011117672920226997,1.0645692825317383,6.36656916024208e-05,0.33018031596549535,2.1,0.25643381854516933,0.7435661814548309,0.31470230591382736,0.6852976940861726,4.0,627.5999999999985,0.5406643657816705,0.4593356342183297,4636.0,1520.0,3132.0,
N75T20,SD_SF,ses,fix_y,fixed_intervals,6.0,139273.06199999998,0.10320882797241207,1.4226202487945556,0.0,0.0001895852099856165,0.0,0.25658376920197373,0.7434162307980265,0.31452236000099537,0.6854776399990047,4.0,628.2,-0.8041918648531864,0.4586015210199449,17480.0,1520.0,17516.0,
N75T20,SD_SF,owmr,infinite_f,fixed_intervals,6.0,139274.03499999997,0.0111944437026977,0.7161212921142578,7.320581832665214e-05,0.33017566777416607,6.9,0.2562012056448888,0.7437987943551112,0.3149813815800596,0.6850186184199403,4.000000000000002,627.4000000000007,0.5398357706071888,0.4601642293928113,4636.0,1520.0,3116.0,
N75T20,SD_SF,ses,infinite_f,fixed_intervals,6.0,181900.88599999997,0.26746931076049807,1.6857499837875367,0.0,0.26634231876368025,0.0,0.2309484655676317,0.7690515344323683,0.3279887547486282,0.6720112452513718,3.7,572.8,-0.8219497692492344,0.5119307764337713,17480.0,1520.0,17500.0,
N75T20,SD_SF,owmr,infinite_f_new,fixed_intervals,6.0,139274.03499999997,0.01187517642974849,0.7319966077804565,7.320581832665214e-05,0.33017566777416607,6.9,0.2562012056448888,0.7437987943551112,0.3149813815800596,0.6850186184199403,4.000000000000002,627.4000000000007,0.5398357706071888,0.4601642293928113,4636.0,1520.0,3116.0,
N75T20,SD_SF,ses,infinite_f_new,fixed_intervals,6.0,181900.886,0.26356945037841795,1.6993886947631835,0.0,0.26634231876368025,0.0,0.2309484655676317,0.7690515344323683,0.3279887547486282,0.6720112452513718,3.7,572.8,-0.8219497692492344,0.5119307764337713,17480.0,1520.0,17500.0,
N100T20,SD_SF,es,fix_y,fixed_intervals,6.0,182636.82399999996,0.02743742465972896,0.7028401613235473,4.618920145220013e-05,0.21307539142575244,1.1,0.2404652547933946,0.7595347452066055,0.24669133941831373,0.7533086605816861,4.0,854.8,0.5552387923205078,0.4447612076794921,6161.0,2020.0,4177.0,
N100T20,SD_SF,es,infinite_f,fixed_intervals,6.0,182637.83499999996,0.0275727272033691,1.3389795064926147,5.980596506451086e-05,0.21307978538093653,1.9,0.24042498375956628,0.7595750162404337,0.2467281745561026,0.7532718254438973,4.0,854.6,0.555269375781172,0.44473062421882803,6161.0,2020.0,4161.0,
N100T20,SD_SF,es,infinite_f_new,fixed_intervals,6.0,182637.83499999993,0.027956104278564414,1.3474186182022094,5.980596506451086e-05,0.21307978538093653,1.9,0.24042498375956628,0.7595750162404337,0.2467281745561026,0.7532718254438973,4.0,854.6,0.555269375781172,0.44473062421882803,6161.0,2020.0,4161.0,
N100T20,SD_SF,owmr,fix_y,fixed_intervals,6.0,182640.04600000003,0.01406576633453364,1.5081598997116088,6.217778919612948e-05,0.3216871482903291,0.0,0.24043198030175922,0.7595680196982404,0.24671342604753627,0.7532865739524637,4.0,854.6000000000009,0.5546342950097539,0.4453657049902467,6161.0,2020.0,4157.0,
N100T20,SD_SF,ses,fix_y,fixed_intervals,6.0,182635.81699999998,0.1564733982086181,2.2420304298400877,3.367037893766645e-05,0.00012949220828813662,0.0,0.2405656485122391,0.7594343514877604,0.24659559633786596,0.753404403662134,4.0,855.2,-0.7612737479732912,0.4443920516287146,23230.0,2020.0,23266.0,
N100T20,SD_SF,owmr,infinite_f,fixed_intervals,6.0,182640.619,0.014834189414977971,1.0817825317382812,7.164636069041642e-05,0.32168930566177834,3.3,0.24041966089095257,0.7595803391090472,0.24673807506502216,0.7532619249349778,4.0,854.3999999999994,0.5547631295178121,0.4452368704821884,6161.0,2020.0,4141.0,
N100T20,SD_SF,ses,infinite_f,fixed_intervals,6.0,243534.846,0.3886065721511841,2.932710385322571,0.0,0.2923198264487908,0.0,0.2174714175890656,0.7825285824109341,0.2601010229182038,0.7398989770817961,3.7,778.2,-0.7879450978117399,0.5018556620086484,23230.0,2020.0,23250.0,
N50T20,SD_DF,es,fix_y,fixed_intervals,6.0,97986.75699999994,0.011678266525268502,0.3113440752029419,4.2600155497147675e-05,0.22146210230901792,2.1,0.29293237635644453,0.707067623643556,0.42290321580733004,0.5770967841926699,4.0,428.9000000000002,0.5586211510496131,0.4413788489503868,3111.0,1020.0,2127.0,
N100T20,SD_SF,owmr,infinite_f_new,fixed_intervals,6.0,182640.6189999999,0.014221334457397431,1.0657052755355836,7.164636069041642e-05,0.32168930566177834,3.3,0.24041966089095257,0.7595803391090472,0.24673807506502216,0.7532619249349778,4.0,854.3999999999994,0.5547631295178121,0.4452368704821884,6161.0,2020.0,4141.0,
N100T20,SD_SF,ses,infinite_f_new,fixed_intervals,6.0,243534.846,0.38452658653259275,2.92667293548584,0.0,0.2923198264487908,0.0,0.2174714175890656,0.7825285824109341,0.2601010229182038,0.7398989770817961,3.7,778.2,-0.7879450978117399,0.5018556620086484,23230.0,2020.0,23250.0,
N50T20,SD_DF,es,infinite_f,fixed_intervals,6.0,97986.273,0.011690330505371051,0.5950840473175049,3.8329848015960396e-05,0.22145833684259603,4.6,0.29283724869817773,0.7071627513018223,0.42304132011467993,0.57695867988532,4.0,428.5,0.5580707742760868,0.4419292257239132,3111.0,1020.0,2111.0,
N50T20,SD_DF,es,infinite_f_new,fixed_intervals,6.0,97986.27300000002,0.01216804981231684,0.5948535680770874,3.8329848015960396e-05,0.22145833684259603,4.6,0.29283724869817773,0.7071627513018223,0.42304132011467993,0.57695867988532,4.0,428.5,0.5580707742760868,0.4419292257239132,3111.0,1020.0,2111.0,
N50T20,SD_DF,owmr,fix_y,fixed_intervals,6.0,97989.64499999999,0.007116055488586359,0.5660471439361572,7.633129184276953e-05,0.35036617060320174,1.0,0.2927549074710782,0.7072450925289216,0.42314856135025647,0.5768514386497435,4.0,428.3000000000003,0.5579776335353878,0.44202236646461257,3111.0,1020.0,2107.0,
N50T20,SD_DF,ses,fix_y,fixed_intervals,6.0,97985.87299999999,0.06292710304260249,0.6851716995239258,0.0,0.00036287601677627003,0.0,0.2929707404795004,0.7070292595204999,0.4228519482776769,0.5771480517223231,4.0,428.9,-0.8558988055835529,0.44119633611058556,11730.0,1020.0,11766.0,
N50T20,SD_DF,ses,infinite_f,fixed_intervals,6.0,126075.98000000003,0.1460919857025146,0.8503205060958863,0.0,0.19816242884536667,0.0,0.2637942523852974,0.7362057476147028,0.4193813076135927,0.5806186923864072,3.7,391.2,-0.8682075159260079,0.49581168776750595,11730.0,1020.0,11750.0,
N50T20,SD_DF,owmr,infinite_f,fixed_intervals,6.0,97987.15500000001,0.00720670223236079,0.4546900510787964,6.706843626665464e-05,0.3503495517846486,7.9,0.29276191090350123,0.7072380890964987,0.4231389278043702,0.5768610721956299,4.000000000000003,428.20000000000016,0.5571454510836429,0.44285454891635745,3111.0,1020.0,2091.0,
