N,T,suffix,model,method,pick_periods,n,objective,root_time,solving_time,MIP_gap,relaxation_gap,nodes,proportion_of_set_up_costs,proportion_of_holding_costs,set_up_costs_proportion_at_warehouse,set_up_costs_proportion_at_retailers,nb_set_ups_at_warehouse,nb_set_ups_at_retailers,holding_costs_warehouse,holding_costs_retailers,nb_variables,nb_binary_variables,nb_constraints,Unnamed: 24
100,25,DD_DF,ses,valid_inequalities,fixed_intervals,3.0,160844.68300000002,0.3231800079345703,7.919821381568909,0.0,0.00438558865116327,11.9,0.47416557584452523,0.525834424155475,0.3591029033584451,0.640897096641555,9.0,1156.5,-1.6326328724731762,0.7301575925760222,35350.0,2525.0,35384.0,
100,25,DD_DF,ses,valid_inequalities,fixed_intervals,4.0,182767.62199999997,0.40312967300415037,7.493147492408752,1.9779161319058963e-05,0.0017343678793344398,4.9,0.3611666497965369,0.6388333502034633,0.318470512932012,0.6815294870679879,7.0,1112.3,-1.1742361974886402,0.6083796959922201,35350.0,2525.0,35382.0,
100,25,DD_DF,ses,valid_inequalities,fixed_intervals,5.0,208221.428,0.35685417652130125,6.9365722894668576,8.675584661555237e-06,0.00018380246675220001,0.0,0.2630363600252986,0.7369636399747015,0.2652985882105646,0.7347014117894353,5.0,1043.3,-0.8703013140517989,0.5132553144044045,35350.0,2525.0,35380.0,
100,25,DD_DF,ses,finite_f,fixed_intervals,3.0,160844.683,1.0001438856124878,9.284101152420044,1.0650086341654896e-05,0.00438558865116359,11.5,0.47421445946183105,0.525785540538169,0.35906709219595706,0.6409329078040429,9.0,1156.6,-1.632867298445832,0.7302172158986322,35350.0,2525.0,35375.0,
100,25,DD_DF,ses,finite_f,fixed_intervals,4.0,182765.60499999998,0.9136080980300904,9.094937705993653,2.167175256317795e-05,0.00172296152421788,4.0,0.36088177166008045,0.6391182283399199,0.3187054793999856,0.6812945206000143,7.0,1110.5,-1.1747505708700756,0.6095752117274194,35350.0,2525.0,35375.0,
100,25,DD_DF,ses,finite_f,fixed_intervals,5.0,208221.72699999998,0.8322728872299194,8.737900233268737,1.5804292186954556e-05,0.00018518176717933,0.0,0.2629117035216745,0.7370882964783259,0.2654277841999988,0.7345722158000012,5.0,1043.0,-0.8700530056204514,0.513243745653115,35350.0,2525.0,35375.0,
100,25,DD_DF,ses,infinite_f,fixed_intervals,3.0,261568.71600000001,0.6599575519561768,9.515727186203003,1.6460189114951765e-05,0.222454691972981,9.6,0.42577835202692516,0.5742216479730752,0.35304462601701214,0.6469553739829877,8.2,1049.5,-1.5628407533629611,0.7557379807049289,35350.0,2525.0,35375.0,
100,25,DD_DF,ses,infinite_f,fixed_intervals,4.0,182804.96000000002,0.7052833795547485,9.192856502532958,2.3434287945628373e-05,0.35646371574631575,2.2,0.35966557027651713,0.6403344297234834,0.31974929493292914,0.6802507050670709,7.0,1107.9,-1.1708492469072276,0.6087202091841885,35350.0,2525.0,35375.0,
100,25,DD_DF,ses,infinite_f,fixed_intervals,5.0,208222.912,0.7727887868881226,8.521876859664918,4.8387923393236305e-06,0.24074476981722057,0.0,0.26278822657115447,0.7372117734288458,0.2655416042803852,0.7344583957196147,5.0,1042.9,-0.8695818010543436,0.5129924439247227,35350.0,2525.0,35375.0,
100,25,DD_SF,mc,valid_inequalities,fixed_intervals,3.0,158427.87999999998,11.221052718162536,8.562343263626099,0.0,3.4845700153534814e-16,0.0,0.46938281310540686,0.5306171868945935,0.3445972223291936,0.6554027776708065,9.0,1147.2,0.26596803153933946,0.7340319684606598,140250.0,25.0,132635.0,
100,25,DD_SF,mc,valid_inequalities,fixed_intervals,4.0,180423.04299999998,11.714026522636413,8.011380076408386,0.0,2.9140792135955524e-16,0.0,0.3592652823441573,0.6407347176558433,0.31151778432921484,0.6884822156707852,7.0,1098.7,0.38240516927690427,0.6175948307230945,140250.0,25.0,132633.0,
100,25,DD_SF,mc,valid_inequalities,fixed_intervals,5.0,207238.6389999999,9.519213223457337,8.69900131225586,3.2674479623471954e-06,3.2674479627509578e-06,0.0,0.25951406976428243,0.7404859302357185,0.2636003184678967,0.7363996815321033,5.0,1026.4,0.48021028908854174,0.5197897109114571,140250.0,25.0,132631.0,
100,25,DD_SF,sp,valid_inequalities,fixed_intervals,3.0,158427.88000000003,5.318650627136231,9.182839417457581,0.0,7.538704862826626e-16,0.0,0.4693489998979117,0.5306510001020881,0.3446219164928626,0.6553780835071373,9.0,1147.2,0.2658476149963577,0.7341523850036427,330775.0,25.0,70659.0,
100,25,DD_SF,sp,valid_inequalities,fixed_intervals,5.0,207238.63900000002,7.8503189325332645,11.513960576057434,0.0,8.693105717233182e-16,0.0,0.25947347335708393,0.7405265266429163,0.2636396743854668,0.7363603256145332,5.0,1026.3,0.4801309437121984,0.5198690562878012,330775.0,25.0,70655.0,
100,25,DD_SF,sp,valid_inequalities,fixed_intervals,4.0,180423.043,7.123105049133301,11.06484100818634,0.0,5.844467410349454e-16,0.0,0.35926804867456735,0.6407319513254327,0.3115158155871184,0.6884841844128815,7.0,1098.8,0.3824554040603651,0.6175445959396348,330775.0,25.0,70657.0,
100,25,DD_SF,spc,valid_inequalities,fixed_intervals,3.0,158427.88000000003,1.2771066188812257,4.46485059261322,0.0,2.1978649663995718e-16,0.0,0.46939510578205335,0.5306048942179464,0.344588225558893,0.655411774441107,9.0,1147.4,0.2659704564943245,0.7340295435056757,295025.0,25.0,37509.0,
100,25,DD_SF,tp,valid_inequalities,fixed_intervals,3.0,158427.88000000003,1.28159658908844,1.72418270111084,0.0,7.381965347469591e-17,0.0,0.4693839526109319,0.5306160473890678,0.34459678072196914,0.6554032192780308,9.0,1147.5,0.2660898278316647,0.733910172168335,330775.0,25.0,100009.0,
100,25,DD_SF,tp,valid_inequalities,fixed_intervals,4.0,180423.043,1.2535922288894654,1.5672325134277343,0.0,1.4436809613542457e-16,0.0,0.3593520324177247,0.6406479675822754,0.31144282731212447,0.6885571726878755,7.0,1099.3,0.3827551154104472,0.6172448845895532,330775.0,25.0,100007.0,
100,25,DD_SF,tp,valid_inequalities,fixed_intervals,5.0,207238.63900000002,1.3354575634002686,1.593518614768982,0.0,1.680692388352413e-16,0.0,0.2595402441520764,0.7404597558479239,0.26357640899241624,0.7364235910075837,5.0,1026.7,0.4803664813376331,0.5196335186623664,330775.0,25.0,100005.0,
100,25,DD_SF,tpc,valid_inequalities,fixed_intervals,3.0,158427.88000000003,0.9622465372085571,0.9998650074005127,0.0,7.371590130017044e-17,0.0,0.4694059406155331,0.5305940593844667,0.34458055591474207,0.6554194440852579,9.0,1147.6,0.26616076848938935,0.7338392315106104,297950.0,25.0,67509.0,
100,25,DD_SF,spc,valid_inequalities,fixed_intervals,5.0,207238.639,1.2323080062866212,4.536383771896363,0.0,1.4132635486774529e-16,0.0,0.2594943173358394,0.7405056826641608,0.26362128912601157,0.7363787108739883,5.0,1026.5,0.48026728986318157,0.5197327101368182,295025.0,25.0,37505.0,
100,25,DD_SF,spc,valid_inequalities,fixed_intervals,4.0,180423.043,1.2811656951904298,4.3409099102020265,0.0,1.126360586324799e-16,0.0,0.3593365197976542,0.6406634802023458,0.3114567977560583,0.6885432022439417,7.0,1099.2,0.3826326062322415,0.6173673937677584,295025.0,25.0,37507.0,
100,25,DD_SF,owmr,fix_y,fixed_intervals,3.0,158429.2979999997,0.015628528594970652,3.0574647188186646,8.97233786155069e-05,0.5822532754868331,283.5,0.4693838027172645,0.5306161972827358,0.344593498533327,0.655406501466673,8.999999999999996,1147.2000000000091,0.26573925291016115,0.7342607470898386,7676.0,2525.0,5167.0,
100,25,DD_SF,owmr,fix_y,fixed_intervals,5.0,207245.14100000003,0.01733531951904293,1.800319218635559,6.420264026840056e-05,0.3505899373487581,6.6,0.25919908489854115,0.7408009151014593,0.26392301115444416,0.7360769888455557,5.0,1025.200000000001,0.47952740697586876,0.5204725930241303,7676.0,2525.0,5171.0,
100,25,DD_SF,owmr,fix_y,fixed_intervals,4.0,180424.682,0.01625931262969965,2.198923206329346,6.713484104961108e-05,0.4595432815408291,69.1,0.3591996881323475,0.6408003118676531,0.3115696046136321,0.6884303953863677,7.000000000000016,1098.9999999999877,0.3826419294660099,0.6173580705339894,7676.0,2525.0,5169.0,
100,25,DD_SF,tpc,valid_inequalities,fixed_intervals,4.0,180423.043,0.9463756322860718,0.9068596124649048,0.0,9.698462447748747e-17,0.0,0.35935203241772473,0.6406479675822756,0.31144282731212447,0.6885571726878755,7.0,1099.3,0.38275511541044704,0.6172448845895525,297950.0,25.0,67507.0,
100,25,DD_SF,owmr,valid_inequalities,fixed_intervals,4.0,180424.49700000006,0.03591980934143062,1.5552970886230468,7.402171435556633e-05,0.4595427219305023,62.6,0.359270684441337,0.6407293155586636,0.3115077490553772,0.6884922509446227,6.999999999999983,1098.8999999999887,0.3826303212353148,0.6173696787646846,7676.0,2525.0,5158.0,
100,25,DD_SF,owmr,valid_inequalities,fixed_intervals,5.0,207243.74600000004,0.040527677536010706,1.2169380903244018,6.336309606300667e-05,0.35058568751363295,0.0,0.25928960899455455,0.740710391005446,0.263830588556054,0.736169411443946,5.000000000000001,1025.7000000000012,0.47971738617966836,0.5202826138203307,7676.0,2525.0,5156.0,
100,25,DD_SF,owmr,valid_inequalities,fixed_intervals,3.0,158428.76799999987,0.03027884960174556,2.5107452630996705,8.76767101669097e-05,0.582251869390495,269.7,0.469385881055789,0.5306141189442112,0.34459526271360186,0.6554047372863983,9.000000000000002,1147.1999999999964,0.2655402246448936,0.7344597753551063,7676.0,2525.0,5160.0,
100,25,DD_SF,tpc,valid_inequalities,fixed_intervals,5.0,207238.63900000002,0.9214533805847168,0.8870426177978515,0.0,1.6824921064674908e-16,0.0,0.2595402441520765,0.7404597558479236,0.26357640899241624,0.7364235910075837,5.0,1026.7,0.48036648133763327,0.5196335186623664,297950.0,25.0,67505.0,
100,25,DD_SF,owmr,finite_f,fixed_intervals,5.0,207242.2299999995,0.018519639968872022,6.413529300689698,6.544288780803531e-05,0.46906861272783995,1284.7,0.25929665789574285,0.7407033421042576,0.2638196574381776,0.7361803425618225,4.99999999999987,1025.90000000005,0.48008564926125563,0.5199143507387434,7676.0,2525.0,5151.0,
100,25,DD_SF,owmr,finite_f,fixed_intervals,4.0,180423.35999999955,0.017250275611877412,7.749347901344299,8.786435398808578e-05,0.537799083701425,1637.6,0.3592449453270723,0.6407550546729281,0.31153384356930863,0.6884661564306914,6.999999999999981,1098.7000000000476,0.3823983234494624,0.6176016765505372,7676.0,2525.0,5151.0,
100,25,DD_SF,owmr,finite_f,fixed_intervals,3.0,158429.74700000015,0.016464638710021934,8.356761717796326,8.58117480365716e-05,0.6396758292984928,1500.8,0.4695234354569683,0.5304765645430318,0.3444887548760556,0.6555112451239443,9.000000000000744,1147.6000000000186,0.26592047906126237,0.7340795209387377,7676.0,2525.0,5151.0,
100,25,DD_SF,owmr,infinite_f,fixed_intervals,3.0,158428.89999999997,0.01670193672180171,3.2074286937713623,9.02465764424359e-05,0.5822522257208784,435.0,0.46947337259819555,0.5305266274018046,0.3445281491670011,0.6554718508329987,9.000000000000004,1147.4999999999986,0.26603629920876715,0.7339637007912329,7676.0,2525.0,5151.0,
100,25,DD_SF,owmr,infinite_f,fixed_intervals,4.0,180423.70400000009,0.01786549091339106,1.7919129848480224,8.767608195609873e-05,0.4595403965392625,100.0,0.35920041619723236,0.6407995838027679,0.3115696662498179,0.688430333750182,7.0000000000000515,1098.800000000003,0.38274606969106123,0.6172539303089383,7676.0,2525.0,5151.0,
100,25,DD_SF,owmr,infinite_f,fixed_intervals,5.0,207244.06300000002,0.01847641468048091,1.233156108856201,5.54098437349804e-05,0.3505867606513653,0.0,0.25923111816917727,0.7407688818308233,0.26388457766426165,0.7361154223357383,5.0,1025.4000000000015,0.47964904569169764,0.5203509543083013,7676.0,2525.0,5151.0,
100,25,DD_SF,es,fix_y,fixed_intervals,3.0,158428.202,0.048120069503784134,2.2943182706832888,7.633583844785582e-05,0.43041420550113046,152.8,0.4694905069125789,0.5305094930874219,0.3445189714638849,0.6554810285361151,9.0,1147.6,0.26606279609001887,0.7339372039099796,7676.0,2525.0,5192.0,
100,25,DD_SF,es,fix_y,fixed_intervals,4.0,180423.077,0.04578907489776608,1.9399415254592896,7.798195153841364e-05,0.33017031660798146,102.4,0.35930595918237296,0.6406940408176275,0.31148116741050036,0.6885188325894995,7.0,1099.0,0.3826583329276342,0.6173416670723654,7676.0,2525.0,5194.0,
100,25,DD_SF,es,fix_y,fixed_intervals,5.0,207243.66999999943,0.02976984977722163,1.0793980360031128,4.531154216088835e-05,0.2577266903569937,0.0,0.25920792859525993,0.7407920714047412,0.2639056396170909,0.7360943603829091,5.0,1025.4,0.47947831224253773,0.5205216877574605,7676.0,2525.0,5196.0,
100,25,DD_SF,es,valid_inequalities,fixed_intervals,5.0,207242.83699999994,0.029709434509277294,1.2542517185211182,6.990003611240543e-05,0.2577237608533325,0.0,0.259250644050972,0.7407493559490292,0.2638629189938269,0.736137081006173,5.0,1025.6999999999996,0.4797201716516799,0.5202798283483183,7676.0,2525.0,5181.0,
100,25,DD_SF,es,valid_inequalities,fixed_intervals,3.0,158428.294,0.048243165016174275,3.4757469415664675,7.383760575494416e-05,0.4304144808868114,141.7,0.4693416017688673,0.5306583982311336,0.3446263257594284,0.6553736742405716,9.0,1147.2999999999997,0.2660015277290424,0.7339984722709558,7676.0,2525.0,5185.0,
100,25,DD_SF,es,valid_inequalities,fixed_intervals,4.0,180423.43799999994,0.045721793174743605,2.4298030614852903,7.928545409580823e-05,0.33017162586622506,109.9,0.3593288532250498,0.6406711467749506,0.3114622520785072,0.6885377479214927,7.0,1099.1999999999998,0.3827949735307429,0.6172050264692562,7676.0,2525.0,5183.0,
100,25,DD_SF,es,finite_f,fixed_intervals,3.0,158428.12399999995,0.04829087257385249,2.7004537105560305,7.437789809238194e-05,0.4304138891100039,143.6,0.46944356175258084,0.5305564382474198,0.3445526880077707,0.6554473119922293,9.0,1147.5000000000005,0.26615823051355286,0.7338417694864454,7676.0,2525.0,5176.0,
100,25,DD_SF,es,finite_f,fixed_intervals,5.0,207239.40499999997,0.030425524711608854,2.111903691291809,6.459199911480637e-05,0.2577114924114013,25.4,0.25949368475703205,0.7405063152429691,0.26361958263467744,0.7363804173653224,5.0,1026.7,0.4803187592606557,0.5196812407393427,7676.0,2525.0,5176.0,
100,25,DD_SF,es,finite_f,fixed_intervals,4.0,180423.15899999999,0.04513478279113764,3.0057983875274656,7.365691409899359e-05,0.33017062491811655,109.1,0.35926609661663217,0.640733903383368,0.3115150864412891,0.6884849135587109,7.0,1098.9,0.3826423077374016,0.6173576922625978,7676.0,2525.0,5176.0,
100,25,DD_SF,es,infinite_f,fixed_intervals,3.0,158428.56499999994,0.04770572185516354,2.966178798675537,8.439752433406464e-05,0.43041545420277194,208.6,0.46947944254205537,0.5305205574579454,0.3445223862516501,0.65547761374835,9.0,1147.5000000000005,0.2660878975705913,0.733912102429407,7676.0,2525.0,5176.0,
100,25,DD_SF,es,infinite_f,fixed_intervals,4.0,180423.151,0.04526257514953609,3.053586006164551,7.689798965059627e-05,0.33017059548617395,121.5,0.35927388089420514,0.640726119105795,0.31150856168654084,0.6884914383134592,7.0,1099.000000000001,0.3826750398755957,0.6173249601244037,7676.0,2525.0,5176.0,
100,25,DD_SF,es,infinite_f,fixed_intervals,5.0,207239.39699999997,0.031112957000732366,2.0652409315109255,8.041133170207759e-05,0.25771146431781483,18.7,0.2594898832914058,0.7405101167085955,0.26362390072928793,0.736376099270712,5.0,1026.7,0.48031035341927597,0.5196896465807224,7676.0,2525.0,5176.0,
100,25,DD_SF,ses,fix_y,fixed_intervals,3.0,158427.99500000002,0.32534477710723875,7.610205817222595,1.9419220177594633e-05,0.0037814155856749896,12.4,0.4693913360034962,0.5306086639965039,0.3445907509066689,0.655409249093331,9.0,1147.6,-1.618825750738449,0.733782855894496,35350.0,2525.0,35391.0,
100,25,DD_SF,ses,fix_y,fixed_intervals,4.0,180423.543,0.28748700618743894,6.919808506965637,1.676127958344272e-05,0.00140256836838368,4.5,0.3593389177566573,0.6406610822433427,0.31145299527665793,0.6885470047233421,7.0,1099.4,-1.178162339090925,0.6171290176182196,35350.0,2525.0,35393.0,
100,25,DD_SF,ses,fix_y,fixed_intervals,5.0,207238.63900000002,0.3070505142211914,6.578189373016357,0.0,0.00020361585541876,0.0,0.25954024415207644,0.7404597558479245,0.26357640899241624,0.7364235910075837,5.0,1026.7,-0.8702725002084415,0.5196335186623657,35350.0,2525.0,35395.0,
100,25,DD_SF,ses,valid_inequalities,fixed_intervals,3.0,158427.99500000002,0.32249879837036133,8.11654179096222,1.941922017761318e-05,0.0037814155856748404,12.6,0.4693913360034962,0.5306086639965039,0.3445907509066689,0.655409249093331,9.0,1147.6,-1.618825750738449,0.733782855894496,35350.0,2525.0,35384.0,
100,25,DD_SF,ses,valid_inequalities,fixed_intervals,5.0,207238.63900000002,0.3835093259811401,6.768464207649231,0.0,0.00020361585541857997,0.0,0.2595402441520765,0.7404597558479246,0.26357640899241624,0.7364235910075837,5.0,1026.7,-0.8702725002084415,0.5196335186623657,35350.0,2525.0,35380.0,
100,25,DD_SF,ses,valid_inequalities,fixed_intervals,4.0,180423.543,0.4484747886657715,7.437491011619568,1.676127958345907e-05,0.0014025683683836301,4.3,0.3593389177566573,0.6406610822433427,0.31145299527665793,0.6885470047233421,7.0,1099.4,-1.178162339090925,0.6171290176182196,35350.0,2525.0,35382.0,
100,25,DD_SF,ses,finite_f,fixed_intervals,3.0,158427.87999999998,1.2064470767974853,9.04981243610382,9.003086316335512e-06,0.00378070450506474,11.6,0.4694218741941798,0.5305781258058202,0.3445692834489066,0.6554307165510934,9.0,1147.6,-1.6190485256705003,0.7338977519839749,35350.0,2525.0,35375.0,
100,25,DD_SF,ses,finite_f,fixed_intervals,4.0,180423.04299999998,1.1298960208892823,8.63040795326233,2.4047666810176982e-05,0.0013997628324760598,3.9,0.35935812666132383,0.6406418733386763,0.31143734219973507,0.6885626578002648,7.0,1099.3,-1.1783773502740593,0.6172975257048197,35350.0,2525.0,35375.0,
100,25,DD_SF,ses,finite_f,fixed_intervals,5.0,207238.639,0.9513268232345581,7.890217328071595,0.0,0.00020361585541788999,0.0,0.2594763808529231,0.7405236191470779,0.26363666145536013,0.7363633385446396,5.0,1026.4,-0.8703423862327104,0.5198179374200174,35350.0,2525.0,35375.0,
100,25,DD_SF,ses,infinite_f,fixed_intervals,3.0,258497.60600000006,0.8140136957168579,8.89681580066681,0.0,0.2703841935200308,4.9,0.42131025991770665,0.5786897400822933,0.3426811349727704,0.6573188650272297,8.2,1041.4,-1.5482855980846473,0.7576070381480562,35350.0,2525.0,35375.0,
100,25,DD_SF,ses,infinite_f,fixed_intervals,4.0,278114.28900000005,0.8211089134216308,8.791620182991029,1.8915055479644995e-05,0.44114653798469716,2.6,0.32395184452262427,0.676048155477376,0.30980893131204446,0.6901910686879554,6.4,1002.6,-1.1572565965998816,0.6520003787327808,35350.0,2525.0,35375.0,
100,25,DD_SF,ses,infinite_f,fixed_intervals,5.0,496210.10599999997,0.8502867221832275,8.307397627830506,0.0,0.4162013386711892,0.0,0.18455755748091615,0.8154424425190848,0.28210713039652635,0.7178928696034735,3.8,759.4,-0.9065059526301835,0.6575527197839679,35350.0,2525.0,35375.0,
100,25,SD_SF,mc,valid_inequalities,fixed_intervals,3.0,160062.35299999994,9.392393112182617,7.651152801513672,0.0,2.7114930212267033e-16,0.0,0.4731686885051124,0.5268313114948878,0.3508752872785446,0.6491247127214554,9.0,1161.4,0.2746564520614563,0.7253435479385434,140250.0,25.0,132635.0,
100,25,SD_SF,mc,valid_inequalities,fixed_intervals,4.0,181951.74599999998,11.09326376914978,7.7705265283584595,0.0,1.2898783920018618e-16,0.0,0.3626922060611761,0.6373077939388232,0.31107147388296436,0.6889285261170356,7.0,1117.4,0.3996252914014325,0.600374708598568,140250.0,25.0,132633.0,
100,25,SD_SF,mc,valid_inequalities,fixed_intervals,5.0,208189.09199999998,9.474028754234315,6.589680290222168,1.0123699068962002e-05,1.0123699069586013e-05,0.0,0.2626128439547081,0.7373871560452925,0.265180950288997,0.734819049711003,5.0,1044.3,0.48809654120885504,0.511903458791144,140250.0,25.0,132631.0,
100,25,SD_SF,sp,valid_inequalities,fixed_intervals,3.0,160062.35299999997,5.353601861000061,8.273565888404846,0.0,4.526575852666022e-16,0.0,0.47316823826290044,0.5268317617370997,0.35087504621919396,0.6491249537808061,9.0,1161.6,0.2746745870097891,0.7253254129902107,330775.0,25.0,70659.0,
100,25,SD_SF,sp,valid_inequalities,fixed_intervals,5.0,208189.092,7.682706069946289,11.739773440361024,0.0,8.624515370279296e-16,0.0,0.262653672260655,0.7373463277393452,0.2651408673090868,0.7348591326909133,5.0,1044.5,0.48824756807652714,0.5117524319234731,330775.0,25.0,70655.0,
100,25,SD_SF,sp,valid_inequalities,fixed_intervals,4.0,181951.74599999998,6.757167887687683,11.110855150222779,0.0,3.9507761920502965e-16,0.0,0.36275196795819664,0.6372480320418031,0.3110238421483882,0.6889761578516118,7.0,1117.8,0.39995652777569074,0.6000434722243095,330775.0,25.0,70657.0,
100,25,SD_SF,spc,valid_inequalities,fixed_intervals,3.0,160062.35299999997,1.3324912309646606,4.707619714736938,0.0,9.047034875380584e-17,0.0,0.4731799542906467,0.5268200457093533,0.3508698693962601,0.6491301306037399,9.0,1161.6,0.2747970911505914,0.7252029088494085,295025.0,25.0,37509.0,
100,25,SD_SF,tp,valid_inequalities,fixed_intervals,3.0,160062.35299999997,1.281422996520996,1.7005502939224244,0.0,7.313371748893493e-17,0.0,0.4732222031942472,0.5267777968057527,0.3508367963905887,0.6491632036094114,9.0,1162.0,0.27510217859815805,0.7248978214018422,330775.0,25.0,100009.0,
100,25,SD_SF,tp,valid_inequalities,fixed_intervals,4.0,181951.74599999998,1.2221215963363647,1.5892945051193237,0.0,4.756849651367283e-17,0.0,0.3627892763265011,0.6372107236734985,0.31098908621119725,0.6890109137888027,7.0,1118.0,0.39999029410966114,0.6000097058903393,330775.0,25.0,100007.0,
100,25,SD_SF,tp,valid_inequalities,fixed_intervals,5.0,208189.092,1.3113081216812135,1.5613956928253174,0.0,1.4000065638141428e-16,0.0,0.2626342363690006,0.7373657636309999,0.26516112946274845,0.7348388705372516,5.0,1044.4,0.4882606717965897,0.5117393282034097,330775.0,25.0,100005.0,
100,25,SD_SF,tpc,valid_inequalities,fixed_intervals,3.0,160062.35299999997,0.952697491645813,0.9923978805541992,0.0,7.231253307674705e-17,0.0,0.4732222031942472,0.5267777968057525,0.3508367963905887,0.6491632036094114,9.0,1162.0,0.27510217859815805,0.7248978214018422,297950.0,25.0,67509.0,
100,25,SD_SF,spc,valid_inequalities,fixed_intervals,5.0,208189.092,1.294514274597168,4.42319164276123,0.0,1.26285735943556e-16,0.0,0.26263415661403283,0.7373658433859671,0.2651608635918363,0.7348391364081637,5.0,1044.5,0.48816522035015975,0.5118347796498404,295025.0,25.0,37505.0,
100,25,SD_SF,tpc,valid_inequalities,fixed_intervals,4.0,181951.74599999998,0.9228136301040649,0.9008400440216064,0.0,6.453842606908917e-17,0.0,0.3627892763265011,0.6372107236734987,0.31098908621119725,0.6890109137888027,7.0,1118.0,0.399990294109661,0.6000097058903391,297950.0,25.0,67507.0,
100,25,SD_SF,spc,valid_inequalities,fixed_intervals,4.0,181951.74599999998,1.3074682712554933,4.4298347473144535,0.0,1.2850672174213023e-16,0.0,0.3627709677688956,0.6372290322311044,0.3110055204692446,0.6889944795307553,7.0,1117.8,0.39993032964405784,0.6000696703559422,295025.0,25.0,37507.0,
100,25,SD_SF,owmr,fix_y,fixed_intervals,3.0,160063.22099999996,0.01547312736511225,2.7940309286117553,8.620911236078025e-05,0.5881668254355286,216.2,0.47316733761225266,0.5268326623877475,0.3508758402982164,0.6491241597017836,9.000000000000012,1161.6999999999994,0.27492379664589617,0.7250762033541038,7676.0,2525.0,5167.0,
100,25,SD_SF,owmr,fix_y,fixed_intervals,5.0,208193.81500000006,0.01633446216583246,1.7599207878112793,5.2900917542427045e-05,0.3565437722904373,0.0,0.26230228694022656,0.737697713059773,0.26548689779805884,0.7345131022019412,5.0,1043.100000000001,0.4873975664805771,0.5126024335194238,7676.0,2525.0,5171.0,
100,25,SD_SF,owmr,fix_y,fixed_intervals,4.0,181952.7249999999,0.0157690048217773,2.278956389427185,6.502527084332713e-05,0.4657296098116854,93.9,0.3626185429688549,0.6373814570311449,0.3111439753031032,0.6888560246968968,7.00000000000009,1117.1000000000292,0.39927824927105293,0.6007217507289475,7676.0,2525.0,5169.0,
100,25,SD_SF,owmr,valid_inequalities,fixed_intervals,3.0,160063.1729999999,0.029818892478942823,2.6182531356811523,9.191870627772907e-05,0.5881667198704404,289.9,0.473156310031322,0.5268436899686778,0.3508814896644307,0.6491185103355692,8.999999999999911,1161.7000000000255,0.27500203161920356,0.724997968380797,7676.0,2525.0,5160.0,
100,25,SD_SF,owmr,valid_inequalities,fixed_intervals,5.0,208191.65200000006,0.04130153656005854,1.272220993041992,4.839461341163004e-05,0.356537269734193,4.0,0.2624625531140841,0.7375374468859153,0.2653305938794334,0.7346694061205664,5.0,1043.9000000000015,0.48789713306390253,0.5121028669360983,7676.0,2525.0,5156.0,
100,25,SD_SF,owmr,valid_inequalities,fixed_intervals,4.0,181952.74600000022,0.0346939086914062,1.8001863718032838,7.419615812509542e-05,0.4657297181629215,104.4,0.36262980726161465,0.6373701927383852,0.3111271406023377,0.6888728593976623,6.999999999999972,1117.1999999999978,0.39959684996413053,0.6004031500358697,7676.0,2525.0,5158.0,
100,25,SD_SF,tpc,valid_inequalities,fixed_intervals,5.0,208189.092,0.9224264860153198,0.9003888130187988,0.0,5.586107304280772e-17,0.0,0.2626342363690006,0.7373657636309994,0.26516112946274845,0.7348388705372516,5.0,1044.4,0.48826067179659,0.5117393282034098,297950.0,25.0,67505.0,
100,25,SD_SF,owmr,finite_f,fixed_intervals,5.0,208191.44400000043,0.01838753223419185,6.85014169216156,3.643774758992474e-05,0.4740753000568617,1467.7,0.2626668837767404,0.737333116223259,0.26512137377739825,0.7348786262226017,4.999999999992925,1044.199999999608,0.48832168736706977,0.511678312632931,7676.0,2525.0,5151.0,
100,25,SD_SF,owmr,finite_f,fixed_intervals,3.0,160063.8419999997,0.01696963310241694,8.789446711540222,9.63394986433285e-05,0.6453709551416547,1770.8,0.4733407103691144,0.5266592896308854,0.350742022060515,0.6492579779394848,9.0,1162.0000000000064,0.2749510630463215,0.7250489369536788,7676.0,2525.0,5151.0,
100,25,SD_SF,owmr,infinite_f,fixed_intervals,3.0,160063.28600000017,0.01734344959259029,3.386429715156555,8.334062119676258e-05,0.5881671314867859,440.6,0.47326962607878764,0.5267303739212124,0.35080101289802973,0.6491989871019702,8.999999999999922,1161.7999999999897,0.2750156858864971,0.7249843141135031,7676.0,2525.0,5151.0,
100,25,SD_SF,owmr,finite_f,fixed_intervals,4.0,181952.25499999896,0.017340350151061952,8.091488194465636,8.768184588937168e-05,0.5436133046434872,1484.4,0.36277183937350255,0.637228160626497,0.3109991347324259,0.6890008652675742,6.999999999998282,1117.7999999999633,0.399805660702612,0.6001943392973886,7676.0,2525.0,5151.0,
100,25,SD_SF,owmr,infinite_f,fixed_intervals,5.0,208191.556,0.018616223335266073,1.2933142900466919,5.861250749034939e-05,0.35653680086156736,8.9,0.26250023840029013,0.7374997615997093,0.26529203038228866,0.7347079696177115,5.0,1043.700000000002,0.48777906434442714,0.5122209356555738,7676.0,2525.0,5151.0,
